filename,url,license_code,observation_id,quality_grade,latitude,longitude,label
lythrum_volgense_001.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/413004881/medium.jpeg,cc-by-nc,232465739,research,49.7157683,31.5673466,Non Invasive
lythrum_volgense_002.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/413004906/medium.jpeg,cc-by-nc,232465739,research,49.7157683,31.5673466,Non Invasive
lythrum_volgense_003.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/408560721/medium.jpeg,cc-by,230119737,research,53.29418,60.0384028333,Non Invasive
lythrum_volgense_004.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/395701460/medium.jpeg,cc0,223330924,research,51.5374129968,43.1135742366,Non Invasive
lythrum_volgense_005.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/395701504/medium.jpeg,cc0,223330924,research,51.5374129968,43.1135742366,Non Invasive
lythrum_volgense_006.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/313372148/medium.jpeg,cc-by-nc,179949223,research,49.7154652735,31.5756401047,Non Invasive
lythrum_volgense_007.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/313372200/medium.jpeg,cc-by-nc,179949223,research,49.7154652735,31.5756401047,Non Invasive
lythrum_volgense_008.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297344688/medium.jpg,cc-by,171358532,research,51.094126,40.331152,Non Invasive
lythrum_volgense_009.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325822/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_010.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325678/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_011.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325690/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_012.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325692/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_013.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325758/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_014.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325793/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_015.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325909/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_016.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325949/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_017.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325964/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_018.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297325972/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_019.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297326160/medium.jpg,cc-by,171348440,research,51.1010053997,40.3322591,Non Invasive
lythrum_volgense_020.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295542360/medium.jpg,cc-by-nc,170399359,research,51.063935,40.1341859722,Non Invasive
lythrum_volgense_021.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295542320/medium.jpg,cc-by-nc,170399359,research,51.063935,40.1341859722,Non Invasive
lythrum_volgense_022.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295542288/medium.jpg,cc-by-nc,170399359,research,51.063935,40.1341859722,Non Invasive
lythrum_volgense_023.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295542257/medium.jpg,cc-by-nc,170399359,research,51.063935,40.1341859722,Non Invasive
lythrum_volgense_024.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295542219/medium.jpg,cc-by-nc,170399359,research,51.063935,40.1341859722,Non Invasive
lythrum_volgense_025.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295542403/medium.jpg,cc-by-nc,170399359,research,51.063935,40.1341859722,Non Invasive
lythrum_volgense_026.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295541830/medium.jpg,cc-by-nc,170399356,research,51.063231,40.135984,Non Invasive
lythrum_volgense_027.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295541871/medium.jpg,cc-by-nc,170399356,research,51.063231,40.135984,Non Invasive
lythrum_volgense_028.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295541904/medium.jpg,cc-by-nc,170399356,research,51.063231,40.135984,Non Invasive
lythrum_volgense_029.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295541938/medium.jpg,cc-by-nc,170399356,research,51.063231,40.135984,Non Invasive
lythrum_volgense_030.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295541997/medium.jpg,cc-by-nc,170399356,research,51.063231,40.135984,Non Invasive
lythrum_volgense_031.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295539521/medium.jpg,cc-by-nc,170398222,research,51.065553,40.138238,Non Invasive
lythrum_volgense_032.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295539543/medium.jpg,cc-by-nc,170398222,research,51.065553,40.138238,Non Invasive
lythrum_volgense_033.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295539566/medium.jpg,cc-by-nc,170398222,research,51.065553,40.138238,Non Invasive
lythrum_volgense_034.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295539580/medium.jpg,cc-by-nc,170398222,research,51.065553,40.138238,Non Invasive
lythrum_volgense_035.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/295527648/medium.jpg,cc-by-nc,170394888,research,51.1165149722,40.362383,Non Invasive
