filename,url,license_code,observation_id,quality_grade,latitude,longitude,label
lythrum_intermedium_001.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/387140128/medium.jpeg,cc-by-nc,218761961,research,54.9412939716,39.314635458,Non Invasive
lythrum_intermedium_002.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/387140131/medium.jpeg,cc-by-nc,218761961,research,54.9412939716,39.314635458,Non Invasive
lythrum_intermedium_003.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/387140132/medium.jpeg,cc-by-nc,218761961,research,54.9412939716,39.314635458,Non Invasive
lythrum_intermedium_011.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/154515143/medium.jpg,cc-by-nc,93244201,research,52.7992565767,56.0440011907,Non Invasive
lythrum_intermedium_012.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/154515147/medium.jpg,cc-by-nc,93244201,research,52.7992565767,56.0440011907,Non Invasive
lythrum_intermedium_013.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/154515159/medium.jpg,cc-by-nc,93244201,research,52.7992565767,56.0440011907,Non Invasive
lythrum_intermedium_014.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/154515137/medium.jpg,cc-by-nc,93244201,research,52.7992565767,56.0440011907,Non Invasive
lythrum_intermedium_015.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/154515132/medium.jpg,cc-by-nc,93244201,research,52.7992565767,56.0440011907,Non Invasive
lythrum_intermedium_016.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/154515126/medium.jpg,cc-by-nc,93244201,research,52.7992565767,56.0440011907,Non Invasive
lythrum_intermedium_021.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/94014327/medium.jpg,cc-by-nc,58870877,research,55.004693,37.82509,Non Invasive
lythrum_intermedium_022.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/94014348/medium.jpg,cc-by-nc,58870877,research,55.004693,37.82509,Non Invasive
lythrum_intermedium_023.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/94014354/medium.jpg,cc-by-nc,58870877,research,55.004693,37.82509,Non Invasive
