filename,url,license_code,observation_id,quality_grade,latitude,longitude,label
lythrum_hyssopifolia_001.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/523152345/medium.jpg,cc-by-nc,290795836,needs_id,39.1574851023,-121.0267342919,invasive
lythrum_hyssopifolia_002.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/523152462/medium.jpg,cc-by-nc,290795836,needs_id,39.1574851023,-121.0267342919,invasive
lythrum_hyssopifolia_003.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522970929/medium.jpg,cc-by-nc,290699351,needs_id,33.7818268788,-118.2870576587,invasive
lythrum_hyssopifolia_004.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522971004/medium.jpg,cc-by-nc,290699351,needs_id,33.7818268788,-118.2870576587,invasive
lythrum_hyssopifolia_005.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522971060/medium.jpg,cc-by-nc,290699351,needs_id,33.7818268788,-118.2870576587,invasive
lythrum_hyssopifolia_006.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522967991/medium.jpg,cc-by-nc,290697511,research,42.90655,-7.9759416667,native
lythrum_hyssopifolia_007.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522624127/medium.jpg,cc-by-nc,290519679,needs_id,33.7841389882,-118.3948445675,invasive
lythrum_hyssopifolia_008.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522624142/medium.jpg,cc-by-nc,290519679,needs_id,33.7841389882,-118.3948445675,invasive
lythrum_hyssopifolia_009.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522494943/medium.jpg,cc-by-nc,290446509,research,49.0407713752,14.3852715377,native
lythrum_hyssopifolia_010.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522494976/medium.jpg,cc-by-nc,290446509,research,49.0407713752,14.3852715377,native
lythrum_hyssopifolia_011.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522495030/medium.jpg,cc-by-nc,290446509,research,49.0407713752,14.3852715377,native
lythrum_hyssopifolia_012.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522445634/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_013.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522445723/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_014.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522453828/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_015.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522453920/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_016.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522454006/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_017.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522454063/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_018.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522454107/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_019.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522454167/medium.jpg,cc-by-nc,290419502,needs_id,42.3556583333,-88.00200555,invasive
lythrum_hyssopifolia_020.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522440375/medium.jpg,cc-by-nc,290417192,needs_id,37.08851,-7.666355,native
lythrum_hyssopifolia_021.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/520851316/medium.jpg,cc-by-nc,290350920,needs_id,41.8166614797,2.8159759463,native
lythrum_hyssopifolia_022.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522132428/medium.jpg,cc-by-nc,290255783,needs_id,38.216461017,-122.0246083724,invasive
lythrum_hyssopifolia_023.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522077090/medium.jpg,cc-by-nc,290234696,research,48.8216,2.7682180556,native
lythrum_hyssopifolia_024.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522077076/medium.jpg,cc-by-nc,290234696,research,48.8216,2.7682180556,native
lythrum_hyssopifolia_025.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522077079/medium.jpg,cc-by-nc,290234696,research,48.8216,2.7682180556,native
lythrum_hyssopifolia_026.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521811828/medium.jpg,cc-by-nc,290083482,needs_id,39.7440266667,8.9762583333,native
lythrum_hyssopifolia_027.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521811992/medium.jpg,cc-by-nc,290083482,needs_id,39.7440266667,8.9762583333,native
lythrum_hyssopifolia_028.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521800284/medium.jpg,cc-by,290078938,needs_id,43.1838156235,6.3938565174,native
lythrum_hyssopifolia_029.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521800291/medium.jpg,cc-by,290078938,needs_id,43.1838156235,6.3938565174,native
lythrum_hyssopifolia_030.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521800296/medium.jpg,cc-by,290078938,needs_id,43.1838156235,6.3938565174,native
lythrum_hyssopifolia_031.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521800295/medium.jpg,cc-by,290078938,needs_id,43.1838156235,6.3938565174,native
lythrum_hyssopifolia_032.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521799525/medium.jpg,cc-by,290078869,needs_id,43.1837326424,6.3850327517,native
lythrum_hyssopifolia_033.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521799539/medium.jpg,cc-by,290078869,needs_id,43.1837326424,6.3850327517,native
lythrum_hyssopifolia_034.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521799534/medium.jpg,cc-by,290078869,needs_id,43.1837326424,6.3850327517,native
lythrum_hyssopifolia_035.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521799538/medium.jpg,cc-by,290078869,needs_id,43.1837326424,6.3850327517,native
lythrum_hyssopifolia_036.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521775907/medium.jpg,cc-by-nc,290065462,needs_id,38.1521555,-122.5709833333,invasive
lythrum_hyssopifolia_037.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521703102/medium.jpg,cc-by-nc-nd,290029536,research,35.604254745,-121.141006455,invasive
lythrum_hyssopifolia_038.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521703098/medium.jpg,cc-by-nc-nd,290029536,research,35.604254745,-121.141006455,invasive
lythrum_hyssopifolia_039.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521703086/medium.jpg,cc-by-nc-nd,290029536,research,35.604254745,-121.141006455,invasive
lythrum_hyssopifolia_040.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521527251/medium.jpg,cc-by-nc,289949473,needs_id,41.916605651,-8.8011105978,native
lythrum_hyssopifolia_041.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521358531/medium.jpg,cc-by-nc,289848044,research,37.1346805,-8.8901916667,native
lythrum_hyssopifolia_042.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521358579/medium.jpg,cc-by-nc,289848044,research,37.1346805,-8.8901916667,native
lythrum_hyssopifolia_043.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521358623/medium.jpg,cc-by-nc,289848044,research,37.1346805,-8.8901916667,native
lythrum_hyssopifolia_044.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521291468/medium.jpg,cc-by-nc,289811770,research,48.8940266667,2.7160933333,native
lythrum_hyssopifolia_045.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521188850/medium.jpg,cc-by-nc,289756452,needs_id,39.7389033333,8.971915,native
lythrum_hyssopifolia_046.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521190029/medium.jpg,cc-by-nc,289756452,needs_id,39.7389033333,8.971915,native
lythrum_hyssopifolia_047.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521190031/medium.jpg,cc-by-nc,289756452,needs_id,39.7389033333,8.971915,native
lythrum_hyssopifolia_048.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521190037/medium.jpg,cc-by-nc,289756452,needs_id,39.7389033333,8.971915,native
lythrum_hyssopifolia_049.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521183227/medium.jpg,cc-by-nc,289752588,needs_id,43.2897808397,13.7434224039,native
