filename,url,license_code,observation_id,quality_grade,latitude,longitude,label
lythrum_alatum_001.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/523084841/medium.jpg,cc-by-nc,290760212,needs_id,33.1736716667,-96.81392,native
lythrum_alatum_002.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522955646/medium.jpg,cc-by-nc,290690831,needs_id,37.56385364,-93.41074331,native
lythrum_alatum_003.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522919785/medium.jpg,cc-by-nc,290670602,needs_id,29.2416291997,-96.260586,native
lythrum_alatum_004.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522854484/medium.jpg,cc-by-nc,290634944,research,33.0755611667,-96.5489366667,native
lythrum_alatum_005.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522854540/medium.jpg,cc-by-nc,290634944,research,33.0755611667,-96.5489366667,native
lythrum_alatum_006.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522854577/medium.jpg,cc-by-nc,290634944,research,33.0755611667,-96.5489366667,native
lythrum_alatum_007.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522854616/medium.jpg,cc-by-nc,290634944,research,33.0755611667,-96.5489366667,native
lythrum_alatum_008.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522787724/medium.jpg,cc-by-nc,290599383,research,30.0543301073,-89.879057298,native
lythrum_alatum_009.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522739624/medium.jpg,cc-by-nc,290573543,needs_id,38.2234364997,-93.8514430997,native
lythrum_alatum_010.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522739648/medium.jpg,cc-by-nc,290573543,needs_id,38.2234364997,-93.8514430997,native
lythrum_alatum_011.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522739670/medium.jpg,cc-by-nc,290573543,needs_id,38.2234364997,-93.8514430997,native
lythrum_alatum_012.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522739693/medium.jpg,cc-by-nc,290573543,needs_id,38.2234364997,-93.8514430997,native
lythrum_alatum_013.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522676534/medium.jpg,cc-by-nc,290539319,research,37.9101039343,-89.2357052118,native
lythrum_alatum_014.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522677156/medium.jpg,cc-by-nc,290539319,research,37.9101039343,-89.2357052118,native
lythrum_alatum_015.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522674242/medium.jpg,cc-by-nc,290538928,research,37.9101039343,-89.2357052118,native
lythrum_alatum_016.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522661668/medium.jpg,cc-by-nc,290532192,research,28.2973133333,-82.0439305,native
lythrum_alatum_017.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522660602/medium.jpg,cc-by-nc,290531627,research,28.2999583333,-82.046875,native
lythrum_alatum_018.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522613161/medium.jpg,cc-by-nc,290506761,research,36.279,-91.620475,native
lythrum_alatum_019.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522613451/medium.jpg,cc-by-nc,290506761,research,36.279,-91.620475,native
lythrum_alatum_020.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522611969/medium.jpg,cc-by-nc-nd,290506197,needs_id,29.2527733371,-95.5987028685,native
lythrum_alatum_021.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522573680/medium.jpg,cc0,290485670,needs_id,39.8138297772,-83.9841436659,native
lythrum_alatum_022.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522573734/medium.jpg,cc0,290485670,needs_id,39.8138297772,-83.9841436659,native
lythrum_alatum_023.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522511885/medium.jpg,cc-by-nc-nd,290454478,needs_id,27.7389465,-80.4253547997,native
lythrum_alatum_024.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522511929/medium.jpg,cc-by-nc-nd,290454478,needs_id,27.7389465,-80.4253547997,native
lythrum_alatum_025.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522512885/medium.jpg,cc-by-nc-nd,290454478,needs_id,27.7389465,-80.4253547997,native
lythrum_alatum_026.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522512938/medium.jpg,cc-by-nc-nd,290454478,needs_id,27.7389465,-80.4253547997,native
lythrum_alatum_027.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522447178/medium.jpg,cc-by-nc-nd,290420378,needs_id,29.2525761729,-95.5970027557,native
lythrum_alatum_028.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/523181729/medium.jpg,cc-by-nc,290409315,needs_id,33.0649019939,-96.9764215919,native
lythrum_alatum_029.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/523181767/medium.jpg,cc-by-nc,290409315,needs_id,33.0649019939,-96.9764215919,native
lythrum_alatum_030.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522403196/medium.jpg,cc-by-nc,290396259,needs_id,31.1122305,-92.6883166667,native
lythrum_alatum_031.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522403226/medium.jpg,cc-by-nc,290396259,needs_id,31.1122305,-92.6883166667,native
lythrum_alatum_032.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522403233/medium.jpg,cc-by-nc,290396259,needs_id,31.1122305,-92.6883166667,native
lythrum_alatum_033.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522232982/medium.jpg,cc-by,290306523,research,35.2419916667,-97.4250716667,native
lythrum_alatum_034.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522212757/medium.jpg,cc-by-nc,290295881,needs_id,29.3717383333,-95.6284094444,native
lythrum_alatum_035.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522196472/medium.jpg,cc-by-nc,290287851,research,27.986703,-81.850339,native
lythrum_alatum_036.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522186169/medium.jpg,cc-by-nc,290282789,research,32.9006516817,-96.8020561139,native
lythrum_alatum_037.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522186199/medium.jpg,cc-by-nc,290282789,research,32.9006516817,-96.8020561139,native
lythrum_alatum_038.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522179119/medium.jpg,cc-by-nc,290279319,needs_id,32.4903181017,-92.1980573311,native
lythrum_alatum_039.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522179068/medium.jpg,cc-by-nc,290279319,needs_id,32.4903181017,-92.1980573311,native
lythrum_alatum_040.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522179147/medium.jpg,cc-by-nc,290279319,needs_id,32.4903181017,-92.1980573311,native
lythrum_alatum_041.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522152910/medium.jpg,cc-by-nc,290266196,needs_id,26.173716498,-97.6854541898,native
lythrum_alatum_042.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522144403/medium.jpg,cc-by-nc,290246685,research,30.3273876986,-92.408676268,native
lythrum_alatum_043.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522044240/medium.jpg,cc-by,290209715,research,30.0127611289,-95.626787357,native
lythrum_alatum_044.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522044310/medium.jpg,cc-by,290209715,research,30.0127611289,-95.626787357,native
lythrum_alatum_045.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/522044363/medium.jpg,cc-by,290209715,research,30.0127611289,-95.626787357,native
